No.,POLE_NAME,Link Providor,POLE_DESCRIPTION,LAT,LON,CAMERA_NAME,CAMERA_DESCRIPTION,DISTRICT,NVR_IP,nvr_type,NVR_PORT,RTC_ZONE,RTC_PORT,RTC_IP,NVR_CHANNEL_ID,NVR,API,MONITORING_TYPE,NVR_USERNAME,NVR_PASSWORD,NVR RTSP MAIN,NVR RTSP MAIN SUB,LOCATION_ID,THING_ID,FEATUREOFINTEREST_ID,SENSOR_ID,DATASTREAM_ID (Live),,,,check_lat,ckeck_long,check_errornew
743,CM2-PK-004,NT,ซอยพึ่งมี 29 เชื่อมซอยอ่อนนุช 30,13.702101,100.619882,CM2-PK-004-C04,ซอยพึ่งมี 29 เชื่อมซอยอ่อนนุช 30-CAM4,พระโขนง,10.82.32.126,NVR,554,CCTV-SYMC-RTC-09,1923,10.94.12.194,4,Hikvision,Hikvision-API,api,admin,abc@1234,rtsp://admin:abc@1234@10.82.32.126:554/Streaming/channels/401,rtsp://admin:abc@1234@10.82.32.126:554/Streaming/channels/402,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
744,CM2-PK-005,NT,ซอยสุขุมวิท 64/1,13.686787,100.61001,CM2-PK-005-C01,ซอยสุขุมวิท 64/1-CAM1,พระโขนง,10.82.32.158,NVR,554,CCTV-SYMC-RTC-09,1924,10.94.12.194,1,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.82.32.158:554/Streaming/channels/101,rtsp://admin:12345@10.82.32.158:554/Streaming/channels/102,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
745,CM2-PK-005,NT,ซอยสุขุมวิท 64/1,13.686787,100.61001,CM2-PK-005-C02,ซอยสุขุมวิท 64/1-CAM2,พระโขนง,10.82.32.158,NVR,554,CCTV-SYMC-RTC-09,1925,10.94.12.194,2,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.82.32.158:554/Streaming/channels/201,rtsp://admin:12345@10.82.32.158:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
746,CM2-PK-005,NT,ซอยสุขุมวิท 64/1,13.686787,100.61001,CM2-PK-005-C03,ซอยสุขุมวิท 64/1-CAM3,พระโขนง,10.82.32.158,NVR,554,CCTV-SYMC-RTC-09,1926,10.94.12.194,3,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.82.32.158:554/Streaming/channels/301,rtsp://admin:12345@10.82.32.158:554/Streaming/channels/302,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
747,CM2-PK-005,NT,ซอยสุขุมวิท 64/1,13.686787,100.61001,CM2-PK-005-C04,ซอยสุขุมวิท 64/1-CAM4,พระโขนง,10.82.32.158,NVR,554,CCTV-SYMC-RTC-09,1927,10.94.12.194,4,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.82.32.158:554/Streaming/channels/401,rtsp://admin:12345@10.82.32.158:554/Streaming/channels/402,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
748,CM2-PK-006,NT,ซอยปุณณวิถี 47,13.695114,100.622776,CM2-PK-006-C01,ซอยปุณณวิถี 47-CAM1,พระโขนง,10.82.32.190,NVR,554,CCTV-SYMC-RTC-09,1928,10.94.12.194,1,Hikvision,Hikvision-API,api,admin,abc@1234,rtsp://admin:abc@1234@10.82.32.190:554/Streaming/channels/101,rtsp://admin:abc@1234@10.82.32.190:554/Streaming/channels/102,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
749,CM2-PK-006,NT,ซอยปุณณวิถี 47,13.695114,100.622776,CM2-PK-006-C02,ซอยปุณณวิถี 47-CAM2,พระโขนง,10.82.32.190,NVR,554,CCTV-SYMC-RTC-09,1929,10.94.12.194,2,Hikvision,Hikvision-API,api,admin,abc@1234,rtsp://admin:abc@1234@10.82.32.190:554/Streaming/channels/201,rtsp://admin:abc@1234@10.82.32.190:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
750,CM2-PK-006,NT,ซอยปุณณวิถี 47,13.695114,100.622776,CM2-PK-006-C03,ซอยปุณณวิถี 47-CAM3,พระโขนง,10.82.32.190,NVR,554,CCTV-SYMC-RTC-09,1930,10.94.12.194,3,Hikvision,Hikvision-API,api,admin,abc@1234,rtsp://admin:abc@1234@10.82.32.190:554/Streaming/channels/301,rtsp://admin:abc@1234@10.82.32.190:554/Streaming/channels/302,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
751,CM2-PK-006,NT,ซอยปุณณวิถี 47,13.695114,100.622776,CM2-PK-006-C04,ซอยปุณณวิถี 47-CAM4,พระโขนง,10.82.32.190,NVR,554,CCTV-SYMC-RTC-09,1931,10.94.12.194,4,Hikvision,Hikvision-API,api,admin,abc@1234,rtsp://admin:abc@1234@10.82.32.190:554/Streaming/channels/401,rtsp://admin:abc@1234@10.82.32.190:554/Streaming/channels/402,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
755,CM2-PK-009,NT,ซอยวชิรธรรมสาธิต 27-29,13.68446,100.623734,CM2-PK-009-C04,ซอยวชิรธรรมสาธิต 27-29-CAM4,พระโขนง,10.82.33.30,NVR,554,CCTV-SYMC-RTC-09,1935,10.94.12.194,4,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.82.33.30:554/Streaming/channels/401,rtsp://admin:12345@10.82.33.30:554/Streaming/channels/402,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
758,CM2-PK-019,NT,ชุมชนสุภาพงษ์ (1),13.688714,100.63704,CM2-PK-019-C03,ชุมชนสุภาพงษ์ (1)-CAM3,พระโขนง,10.82.34.94,NVR,554,CCTV-SYMC-RTC-09,1938,10.94.12.194,3,Hikvision,Hikvision-API,api,admin,abc@1234,rtsp://admin:abc@1234@10.82.34.94:554/Streaming/channels/301,rtsp://admin:abc@1234@10.82.34.94:554/Streaming/channels/302,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
759,CM2-PK-019,NT,ชุมชนสุภาพงษ์ (1),13.688714,100.63704,CM2-PK-019-C04,ชุมชนสุภาพงษ์ (1)-CAM4,พระโขนง,10.82.34.94,NVR,554,CCTV-SYMC-RTC-09,1939,10.94.12.194,4,Hikvision,Hikvision-API,api,admin,abc@1234,rtsp://admin:abc@1234@10.82.34.94:554/Streaming/channels/401,rtsp://admin:abc@1234@10.82.34.94:554/Streaming/channels/402,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
763,CM2-PK-022,NT,ชุมชนหมู่บ้านการท่าเรือ (2),13.694037,100.633328,CM2-PK-022-C04,ชุมชนหมู่บ้านการท่าเรือ (2)-CAM4,พระโขนง,10.82.34.190,NVR,554,CCTV-SYMC-RTC-09,1903,10.94.12.194,4,Hikvision,Hikvision-API,api,admin,abc@1234,rtsp://admin:abc@1234@10.82.34.190:554/Streaming/channels/401,rtsp://admin:abc@1234@10.82.34.190:554/Streaming/channels/402,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
764,CM2-PK-025,NT,ชุมชนเชลียง 5 (1),13.682682,100.633923,CM2-PK-025-C01,ชุมชนเชลียง 5 (1)-CAM1,พระโขนง,10.82.35.30,NVR,554,CCTV-SYMC-RTC-09,1904,10.94.12.194,1,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.82.35.30:554/Streaming/channels/101,rtsp://admin:12345@10.82.35.30:554/Streaming/channels/102,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
765,CM2-PK-025,NT,ชุมชนเชลียง 5 (1),13.682682,100.633923,CM2-PK-025-C02,ชุมชนเชลียง 5 (1)-CAM2,พระโขนง,10.82.35.30,NVR,554,CCTV-SYMC-RTC-09,1905,10.94.12.194,2,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.82.35.30:554/Streaming/channels/201,rtsp://admin:12345@10.82.35.30:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
766,CM2-PK-025,NT,ชุมชนเชลียง 5 (1),13.682682,100.633923,CM2-PK-025-C03,ชุมชนเชลียง 5 (1)-CAM3,พระโขนง,10.82.35.30,NVR,554,CCTV-SYMC-RTC-09,1906,10.94.12.194,3,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.82.35.30:554/Streaming/channels/301,rtsp://admin:12345@10.82.35.30:554/Streaming/channels/302,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
767,CM2-PK-025,NT,ชุมชนเชลียง 5 (1),13.682682,100.633923,CM2-PK-025-C04,ชุมชนเชลียง 5 (1)-CAM4,พระโขนง,10.82.35.30,NVR,554,CCTV-SYMC-RTC-09,1907,10.94.12.194,4,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.82.35.30:554/Streaming/channels/401,rtsp://admin:12345@10.82.35.30:554/Streaming/channels/402,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
771,CM2-PK-055,NT,ชุมชนหมู่บ้านไทยอาคาร (1),13.689012,100.632635,CM2-PK-055-C04,ชุมชนหมู่บ้านไทยอาคาร (1)-CAM4,พระโขนง,10.82.38.30,NVR,554,CCTV-SYMC-RTC-09,1911,10.94.12.194,4,Hikvision,Hikvision-API,api,admin,abc@1234,rtsp://admin:abc@1234@10.82.38.30:554/Streaming/channels/401,rtsp://admin:abc@1234@10.82.38.30:554/Streaming/channels/402,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
773,CM2-PK-056,NT,ชุมชนหมู่บ้านไทยอาคาร (2),13.688398,100.631674,CM2-PK-056-C02,ชุมชนหมู่บ้านไทยอาคาร (2)-CAM2,พระโขนง,10.82.38.62,NVR,554,CCTV-SYMC-RTC-09,1913,10.94.12.194,2,Hikvision,Hikvision-API,api,admin,abc@1234,rtsp://admin:abc@1234@10.82.38.62:554/Streaming/channels/201,rtsp://admin:abc@1234@10.82.38.62:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
779,CM2-PK-063,NT,ชุมชนทุ่งสาธิต (1),13.69077,100.635935,CM2-PK-063-C04,ชุมชนทุ่งสาธิต (1)-CAM4,พระโขนง,10.82.39.30,NVR,554,CCTV-SYMC-RTC-09,1919,10.94.12.194,4,Hikvision,Hikvision-API,api,admin,abc@1234,rtsp://admin:abc@1234@10.82.39.30:554/Streaming/channels/401,rtsp://admin:abc@1234@10.82.39.30:554/Streaming/channels/402,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
782,CM2-PK-065,NT,ซอยสุขุมวิท 64 แยก 5,13.687523,100.607506,CM2-PK-065-C03,ซอยสุขุมวิท 64 แยก 5-CAM3,พระโขนง,10.82.39.94,NVR,554,CCTV-SYMC-RTC-09,1922,10.94.12.194,3,Hikvision,Hikvision-API,api,admin,abc@1234,rtsp://admin:abc@1234@10.82.39.94:554/Streaming/channels/301,rtsp://admin:abc@1234@10.82.39.94:554/Streaming/channels/302,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
784,CM2-PK-072,NT,ชุมชนหมู่บ้านศรัณจิต 4 (2),13.693515,100.629543,CM2-PK-072-C01,ชุมชนหมู่บ้านศรัณจิต 4 (2)-CAM1,พระโขนง,10.82.40.30,NVR,554,CCTV-SYMC-RTC-09,1924,10.94.12.194,1,Hikvision,Hikvision-API,api,admin,abc@1234,rtsp://admin:abc@1234@10.82.40.30:554/Streaming/channels/101,rtsp://admin:abc@1234@10.82.40.30:554/Streaming/channels/102,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
788,CM2-PK-076,NT,ชุมชนเยี่ยมเจริญสุข (2),13.70181,100.61808,CM2-PK-076-C01,ชุมชนเยี่ยมเจริญสุข (2)-CAM1,พระโขนง,10.82.40.158,NVR,554,CCTV-SYMC-RTC-09,1928,10.94.12.194,1,Hikvision,Hikvision-API,api,admin,abc@1234,rtsp://admin:abc@1234@10.82.40.158:554/Streaming/channels/101,rtsp://admin:abc@1234@10.82.40.158:554/Streaming/channels/102,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
789,CM2-PK-076,NT,ชุมชนเยี่ยมเจริญสุข (2),13.70181,100.61808,CM2-PK-076-C02,ชุมชนเยี่ยมเจริญสุข (2)-CAM2,พระโขนง,10.82.40.158,NVR,554,CCTV-SYMC-RTC-09,1929,10.94.12.194,2,Hikvision,Hikvision-API,api,admin,abc@1234,rtsp://admin:abc@1234@10.82.40.158:554/Streaming/channels/201,rtsp://admin:abc@1234@10.82.40.158:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
790,CM2-PK-076,NT,ชุมชนเยี่ยมเจริญสุข (2),13.70181,100.61808,CM2-PK-076-C03,ชุมชนเยี่ยมเจริญสุข (2)-CAM3,พระโขนง,10.82.40.158,NVR,554,CCTV-SYMC-RTC-09,1930,10.94.12.194,3,Hikvision,Hikvision-API,api,admin,abc@1234,rtsp://admin:abc@1234@10.82.40.158:554/Streaming/channels/301,rtsp://admin:abc@1234@10.82.40.158:554/Streaming/channels/302,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
791,CM2-PK-076,NT,ชุมชนเยี่ยมเจริญสุข (2),13.70181,100.61808,CM2-PK-076-C04,ชุมชนเยี่ยมเจริญสุข (2)-CAM4,พระโขนง,10.82.40.158,NVR,554,CCTV-SYMC-RTC-09,1931,10.94.12.194,4,Hikvision,Hikvision-API,api,admin,abc@1234,rtsp://admin:abc@1234@10.82.40.158:554/Streaming/channels/401,rtsp://admin:abc@1234@10.82.40.158:554/Streaming/channels/402,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
91,CM2-PT-043,NT,หน้าสมาคมราชกีฑาสโมสรประตู 1 ถนนอังรีดูนัง,13.739906,100.535088,CM2-PT-043-C01,หน้าสมาคมราชกีฑาสโมสรประตู 1 ถนนอังรีดูนัง-CAM1,ปทุมวัน,10.82.26.222,NVR,554,CCTV-SYMC-RTC-09,1911,10.94.12.194,1,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.82.26.222:554/Streaming/channels/101,rtsp://admin:12345@10.82.26.222:554/Streaming/channels/102,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
92,CM2-PT-043,NT,หน้าสมาคมราชกีฑาสโมสรประตู 1 ถนนอังรีดูนัง,13.739906,100.535088,CM2-PT-043-C02,หน้าสมาคมราชกีฑาสโมสรประตู 1 ถนนอังรีดูนัง-CAM2,ปทุมวัน,10.82.26.222,NVR,554,CCTV-SYMC-RTC-09,1912,10.94.12.194,2,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.82.26.222:554/Streaming/channels/201,rtsp://admin:12345@10.82.26.222:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
93,CM2-PT-043,NT,หน้าสมาคมราชกีฑาสโมสรประตู 1 ถนนอังรีดูนัง,13.739906,100.535088,CM2-PT-043-C03,หน้าสมาคมราชกีฑาสโมสรประตู 1 ถนนอังรีดูนัง-CAM3,ปทุมวัน,10.82.26.222,NVR,554,CCTV-SYMC-RTC-09,1913,10.94.12.194,3,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.82.26.222:554/Streaming/channels/301,rtsp://admin:12345@10.82.26.222:554/Streaming/channels/302,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
94,CM2-PT-043,NT,หน้าสมาคมราชกีฑาสโมสรประตู 1 ถนนอังรีดูนัง,13.739906,100.535088,CM2-PT-043-C04,หน้าสมาคมราชกีฑาสโมสรประตู 1 ถนนอังรีดูนัง-CAM4,ปทุมวัน,10.82.26.222,NVR,554,CCTV-SYMC-RTC-09,1914,10.94.12.194,4,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.82.26.222:554/Streaming/channels/401,rtsp://admin:12345@10.82.26.222:554/Streaming/channels/402,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
798,CM2-PT-051,NT,ชุมชนวัดชัยมงคล (2),13.748662,100.522612,CM2-PT-051-C01,ชุมชนวัดชัยมงคล (2)-CAM1,ปทุมวัน,10.82.27.222,NVR,554,CCTV-SYMC-RTC-09,1938,10.94.12.194,1,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.82.27.222:554/Streaming/channels/101,rtsp://admin:12345@10.82.27.222:554/Streaming/channels/102,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
799,CM2-PT-051,NT,ชุมชนวัดชัยมงคล (2),13.748662,100.522612,CM2-PT-051-C02,ชุมชนวัดชัยมงคล (2)-CAM2,ปทุมวัน,10.82.27.222,NVR,554,CCTV-SYMC-RTC-09,1939,10.94.12.194,2,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.82.27.222:554/Streaming/channels/201,rtsp://admin:12345@10.82.27.222:554/Streaming/channels/202,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
800,CM2-PT-051,NT,ชุมชนวัดชัยมงคล (2),13.748662,100.522612,CM2-PT-051-C03,ชุมชนวัดชัยมงคล (2)-CAM3,ปทุมวัน,10.82.27.222,NVR,554,CCTV-SYMC-RTC-09,1940,10.94.12.194,3,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.82.27.222:554/Streaming/channels/301,rtsp://admin:12345@10.82.27.222:554/Streaming/channels/302,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
801,CM2-PT-051,NT,ชุมชนวัดชัยมงคล (2),13.748662,100.522612,CM2-PT-051-C04,ชุมชนวัดชัยมงคล (2)-CAM4,ปทุมวัน,10.82.27.222,NVR,554,CCTV-SYMC-RTC-09,1901,10.94.12.194,4,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.82.27.222:554/Streaming/channels/401,rtsp://admin:12345@10.82.27.222:554/Streaming/channels/402,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
108,CM2-ST-003,NT,ปากซอยเจริญกรุง 63,13.714022,100.513159,CM2-ST-003-C02,ปากซอยเจริญกรุง 63-CAM2,สาทร,10.82.53.62,NVR,554,CCTV-SYMC-RTC-09,1928,10.94.12.194,2,Hikvision,Hikvision-API,api,admin,abc@1234,rtsp://admin:abc@1234@10.82.53.62:554/Streaming/channels/201,rtsp://admin:abc@1234@10.82.53.62:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
114,CM2-ST-018,NT,ซอยสาธุประดิษฐ์ 12 (ประสานมิตร),13.701743,100.526352,CM2-ST-018-C04,ซอยสาธุประดิษฐ์ 12 (ประสานมิตร)-CAM4,สาทร,10.82.54.222,NVR,554,CCTV-SYMC-RTC-09,1934,10.94.12.194,4,Hikvision,Hikvision-API,api,admin,abc@1234,rtsp://admin:abc@1234@10.82.54.222:554/Streaming/channels/401,rtsp://admin:abc@1234@10.82.54.222:554/Streaming/channels/402,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
115,CM2-ST-037,NT,ปากซอยเย็นอากาศ 3,13.712734,100.544607,CM2-ST-037-C01,ปากซอยเย็นอากาศ 3-CAM1,สาทร,10.82.56.254,NVR,554,CCTV-SYMC-RTC-09,1935,10.94.12.194,1,Hikvision,Hikvision-API,api,admin,abc@1234,rtsp://admin:abc@1234@10.82.56.254:554/Streaming/channels/101,rtsp://admin:abc@1234@10.82.56.254:554/Streaming/channels/102,,,,,,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ,#N/A,,FALSE,FALSE,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ
116,CM2-ST-037,NT,ปากซอยเย็นอากาศ 3,13.712734,100.544607,CM2-ST-037-C02,ปากซอยเย็นอากาศ 3-CAM2,สาทร,10.82.56.254,NVR,554,CCTV-SYMC-RTC-09,1936,10.94.12.194,2,Hikvision,Hikvision-API,api,admin,abc@1234,rtsp://admin:abc@1234@10.82.56.254:554/Streaming/channels/201,rtsp://admin:abc@1234@10.82.56.254:554/Streaming/channels/202,,,,,,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ,#N/A,,FALSE,FALSE,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ
117,CM2-ST-037,NT,ปากซอยเย็นอากาศ 3,13.712734,100.544607,CM2-ST-037-C03,ปากซอยเย็นอากาศ 3-CAM3,สาทร,10.82.56.254,NVR,554,CCTV-SYMC-RTC-09,1937,10.94.12.194,3,Hikvision,Hikvision-API,api,admin,abc@1234,rtsp://admin:abc@1234@10.82.56.254:554/Streaming/channels/301,rtsp://admin:abc@1234@10.82.56.254:554/Streaming/channels/302,,,,,,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ,#N/A,,FALSE,FALSE,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ
118,CM2-ST-037,NT,ปากซอยเย็นอากาศ 3,13.712734,100.544607,CM2-ST-037-C04,ปากซอยเย็นอากาศ 3-CAM4,สาทร,10.82.56.254,NVR,554,CCTV-SYMC-RTC-09,1938,10.94.12.194,4,Hikvision,Hikvision-API,api,admin,abc@1234,rtsp://admin:abc@1234@10.82.56.254:554/Streaming/channels/401,rtsp://admin:abc@1234@10.82.56.254:554/Streaming/channels/402,,,,,,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ,#N/A,,FALSE,FALSE,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ
119,CM2-ST-038,NT,ปากซอยสาธุประดิษฐ์ 12 (ประสานมิตร),13.702562,100.529926,CM2-ST-038-C01,ปากซอยสาธุประดิษฐ์ 12 (ประสานมิตร)-CAM1,สาทร,10.82.57.30,NVR,554,CCTV-SYMC-RTC-09,1939,10.94.12.194,1,Hikvision,Hikvision-API,api,admin,abc@1234,rtsp://admin:abc@1234@10.82.57.30:554/Streaming/channels/101,rtsp://admin:abc@1234@10.82.57.30:554/Streaming/channels/102,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
120,CM2-ST-038,NT,ปากซอยสาธุประดิษฐ์ 12 (ประสานมิตร),13.702562,100.529926,CM2-ST-038-C02,ปากซอยสาธุประดิษฐ์ 12 (ประสานมิตร)-CAM2,สาทร,10.82.57.30,NVR,554,CCTV-SYMC-RTC-09,1940,10.94.12.194,2,Hikvision,Hikvision-API,api,admin,abc@1234,rtsp://admin:abc@1234@10.82.57.30:554/Streaming/channels/201,rtsp://admin:abc@1234@10.82.57.30:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
