No.,POLE_NAME,Link Providor,POLE_DESCRIPTION,LAT,LON,CAMERA_NAME,CAMERA_DESCRIPTION,DISTRICT,NVR_IP,nvr_type,NVR_PORT,RTC_ZONE,RTC_PORT,RTC_IP,NVR_CHANNEL_ID,NVR,API,MONITORING_TYPE,NVR_USERNAME,NVR_PASSWORD,NVR RTSP MAIN,NVR RTSP MAIN SUB,LOCATION_ID,THING_ID,FEATUREOFINTEREST_ID,SENSOR_ID,DATASTREAM_ID (Live),,,,check_lat,ckeck_long,check_errornew
703,CM3-BS-022,NT,ซอยประชาชื่น 16 แยก 4,13.816501,100.534502,CM3-BS-022-C01,ซอยประชาชื่น 16 แยก 4-CAM1,บางซื่อ,10.84.63.190,NVR,554,CCTV-SYMC-RTC-11,1909,10.94.12.210,1,Saitell,Saitell-API,api,admin,admin,rtsp://admin:admin@10.84.63.190:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@10.84.63.190:554/cam/realmonitor?channel=1&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
704,CM3-BS-022,NT,ซอยประชาชื่น 16 แยก 4,13.816501,100.534502,CM3-BS-022-C02,ซอยประชาชื่น 16 แยก 4-CAM2,บางซื่อ,10.84.63.190,NVR,554,CCTV-SYMC-RTC-11,1910,10.94.12.210,2,Saitell,Saitell-API,api,admin,admin,rtsp://admin:admin@10.84.63.190:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@10.84.63.190:554/cam/realmonitor?channel=2&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
705,CM3-BS-022,NT,ซอยประชาชื่น 16 แยก 4,13.816501,100.534502,CM3-BS-022-C03,ซอยประชาชื่น 16 แยก 4-CAM3,บางซื่อ,10.84.63.190,NVR,554,CCTV-SYMC-RTC-11,1911,10.94.12.210,3,Saitell,Saitell-API,api,admin,admin,rtsp://admin:admin@10.84.63.190:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@10.84.63.190:554/cam/realmonitor?channel=3&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
706,CM3-BS-023,NT,ปากซอยประชาชื่น 3,13.808798,100.533821,CM3-BS-023-C01,ปากซอยประชาชื่น 3-CAM1,บางซื่อ,10.84.63.222,NVR,554,CCTV-SYMC-RTC-11,1912,10.94.12.210,1,Saitell,Saitell-API,api,admin,admin,rtsp://admin:admin@10.84.63.222:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@10.84.63.222:554/cam/realmonitor?channel=1&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
707,CM3-BS-023,NT,ปากซอยประชาชื่น 3,13.808798,100.533821,CM3-BS-023-C02,ปากซอยประชาชื่น 3-CAM2,บางซื่อ,10.84.63.222,NVR,554,CCTV-SYMC-RTC-11,1913,10.94.12.210,2,Saitell,Saitell-API,api,admin,admin,rtsp://admin:admin@10.84.63.222:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@10.84.63.222:554/cam/realmonitor?channel=2&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
708,CM3-BS-023,NT,ปากซอยประชาชื่น 3,13.808798,100.533821,CM3-BS-023-C03,ปากซอยประชาชื่น 3-CAM3,บางซื่อ,10.84.63.222,NVR,554,CCTV-SYMC-RTC-11,1914,10.94.12.210,3,Saitell,Saitell-API,api,admin,admin,rtsp://admin:admin@10.84.63.222:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@10.84.63.222:554/cam/realmonitor?channel=3&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
709,CM3-BS-024,NT,ปากซอยประชาชื่น 5,13.809846,100.534068,CM3-BS-024-C01,ปากซอยประชาชื่น 5-CAM1,บางซื่อ,10.84.63.254,NVR,554,CCTV-SYMC-RTC-11,1915,10.94.12.210,1,Dahua,Dahua-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.84.63.254:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@1234@10.84.63.254:554/cam/realmonitor?channel=1&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
710,CM3-BS-024,NT,ปากซอยประชาชื่น 5,13.809846,100.534068,CM3-BS-024-C02,ปากซอยประชาชื่น 5-CAM2,บางซื่อ,10.84.63.254,NVR,554,CCTV-SYMC-RTC-11,1916,10.94.12.210,2,Dahua,Dahua-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.84.63.254:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@1234@10.84.63.254:554/cam/realmonitor?channel=2&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
711,CM3-BS-024,NT,ปากซอยประชาชื่น 5,13.809846,100.534068,CM3-BS-024-C03,ปากซอยประชาชื่น 5-CAM3,บางซื่อ,10.84.63.254,NVR,554,CCTV-SYMC-RTC-11,1917,10.94.12.210,3,Dahua,Dahua-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.84.63.254:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@1234@10.84.63.254:554/cam/realmonitor?channel=3&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
736,CM3-BS-025,NT,ปากซอยประชาชื่น 20,13.819974,100.536449,CM3-BS-025-C01,ปากซอยประชาชื่น 20-CAM1,บางซื่อ,10.84.64.30,NVR,554,CCTV-SYMC-RTC-11,1918,10.94.12.210,1,Dahua,Saitell-API,api,admin,admin,rtsp://admin:admin@10.84.64.30:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@10.84.64.30:554/cam/realmonitor?channel=1&subtype=1,,,,,,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ,#N/A,,FALSE,FALSE,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ
737,CM3-BS-025,NT,ปากซอยประชาชื่น 20,13.819974,100.536449,CM3-BS-025-C02,ปากซอยประชาชื่น 20-CAM2,บางซื่อ,10.84.64.30,NVR,554,CCTV-SYMC-RTC-11,1919,10.94.12.210,2,Dahua,Saitell-API,api,admin,admin,rtsp://admin:admin@10.84.64.30:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@10.84.64.30:554/cam/realmonitor?channel=2&subtype=1,,,,,,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ,#N/A,,FALSE,FALSE,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ
738,CM3-BS-025,NT,ปากซอยประชาชื่น 20,13.819974,100.536449,CM3-BS-025-C03,ปากซอยประชาชื่น 20-CAM3,บางซื่อ,10.84.64.30,NVR,554,CCTV-SYMC-RTC-11,1920,10.94.12.210,3,Dahua,Saitell-API,api,admin,admin,rtsp://admin:admin@10.84.64.30:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@10.84.64.30:554/cam/realmonitor?channel=3&subtype=1,,,,,,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ,#N/A,,FALSE,FALSE,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ
739,CM3-BS-026,NT,สถานีรถไฟบางซ่อน,13.822180,100.537021,CM3-BS-026-C01,สถานีรถไฟบางซ่อน-CAM1,บางซื่อ,10.84.64.62,NVR,554,CCTV-SYMC-RTC-11,1921,10.94.12.210,1,Dahua,Dahua-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.84.64.62:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@1234@10.84.64.62:554/cam/realmonitor?channel=1&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
740,CM3-BS-026,NT,สถานีรถไฟบางซ่อน,13.822180,100.537021,CM3-BS-026-C02,สถานีรถไฟบางซ่อน-CAM2,บางซื่อ,10.84.64.62,NVR,554,CCTV-SYMC-RTC-11,1922,10.94.12.210,2,Dahua,Dahua-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.84.64.62:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@1234@10.84.64.62:554/cam/realmonitor?channel=2&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
741,CM3-BS-026,NT,สถานีรถไฟบางซ่อน,13.822180,100.537021,CM3-BS-026-C03,สถานีรถไฟบางซ่อน-CAM3,บางซื่อ,10.84.64.62,NVR,554,CCTV-SYMC-RTC-11,1923,10.94.12.210,3,Dahua,Dahua-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.84.64.62:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@1234@10.84.64.62:554/cam/realmonitor?channel=3&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
742,CM3-BS-027,NT,ปากซอยประชาชื่น 23,13.823136,100.537179,CM3-BS-027-C01,ปากซอยประชาชื่น 23-CAM1,บางซื่อ,10.84.64.94,NVR,554,CCTV-SYMC-RTC-11,1924,10.94.12.210,1,Dahua,Dahua-API,api,admin,admin1234,rtsp://admin:admin1234@10.84.64.94:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin1234@10.84.64.94:554/cam/realmonitor?channel=1&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
743,CM3-BS-027,NT,ปากซอยประชาชื่น 23,13.823136,100.537179,CM3-BS-027-C02,ปากซอยประชาชื่น 23-CAM2,บางซื่อ,10.84.64.94,NVR,554,CCTV-SYMC-RTC-11,1925,10.94.12.210,2,Dahua,Dahua-API,api,admin,admin1234,rtsp://admin:admin1234@10.84.64.94:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin1234@10.84.64.94:554/cam/realmonitor?channel=2&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
744,CM3-BS-027,NT,ปากซอยประชาชื่น 23,13.823136,100.537179,CM3-BS-027-C03,ปากซอยประชาชื่น 23-CAM3,บางซื่อ,10.84.64.94,NVR,554,CCTV-SYMC-RTC-11,1926,10.94.12.210,3,Dahua,Dahua-API,api,admin,admin1234,rtsp://admin:admin1234@10.84.64.94:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin1234@10.84.64.94:554/cam/realmonitor?channel=3&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
721,CM3-BS-028,NT,ปากซอยรัชดาภิเษก 37,13.830672,100.534385,CM3-BS-028-C01,ปากซอยรัชดาภิเษก 37-CAM1,บางซื่อ,10.84.64.126,NVR,554,CCTV-SYMC-RTC-11,1927,10.94.12.210,1,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.64.126:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@10.84.64.126:554/cam/realmonitor?channel=1&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
722,CM3-BS-028,NT,ปากซอยรัชดาภิเษก 37,13.830672,100.534385,CM3-BS-028-C02,ปากซอยรัชดาภิเษก 37-CAM2,บางซื่อ,10.84.64.126,NVR,554,CCTV-SYMC-RTC-11,1928,10.94.12.210,2,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.64.126:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@10.84.64.126:554/cam/realmonitor?channel=2&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
723,CM3-BS-028,NT,ปากซอยรัชดาภิเษก 37,13.830672,100.534385,CM3-BS-028-C03,ปากซอยรัชดาภิเษก 37-CAM3,บางซื่อ,10.84.64.126,NVR,554,CCTV-SYMC-RTC-11,1929,10.94.12.210,3,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.64.126:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@10.84.64.126:554/cam/realmonitor?channel=3&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
724,CM3-BS-029,NT,ปากซอยรัชดาภิเษก 39,13.830697,100.533940,CM3-BS-029-C01,ปากซอยรัชดาภิเษก 39-CAM1,บางซื่อ,10.84.64.158,NVR,554,CCTV-SYMC-RTC-11,1930,10.94.12.210,1,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.64.158:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@10.84.64.158:554/cam/realmonitor?channel=1&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
725,CM3-BS-029,NT,ปากซอยรัชดาภิเษก 39,13.830697,100.533940,CM3-BS-029-C02,ปากซอยรัชดาภิเษก 39-CAM2,บางซื่อ,10.84.64.158,NVR,554,CCTV-SYMC-RTC-11,1931,10.94.12.210,2,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.64.158:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@10.84.64.158:554/cam/realmonitor?channel=2&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
726,CM3-BS-029,NT,ปากซอยรัชดาภิเษก 39,13.830697,100.533940,CM3-BS-029-C03,ปากซอยรัชดาภิเษก 39-CAM3,บางซื่อ,10.84.64.158,NVR,554,CCTV-SYMC-RTC-11,1932,10.94.12.210,3,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.64.158:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@10.84.64.158:554/cam/realmonitor?channel=3&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
727,CM3-BS-030,NT,ปากซอยประชานุกูล 3 ซอย 3,13.833960,100.532348,CM3-BS-030-C01,ปากซอยประชานุกูล 3 ซอย 3-CAM1,บางซื่อ,10.84.64.190,NVR,554,CCTV-SYMC-RTC-11,1933,10.94.12.210,1,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.64.190:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@10.84.64.190:554/cam/realmonitor?channel=1&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
728,CM3-BS-030,NT,ปากซอยประชานุกูล 3 ซอย 3,13.833960,100.532348,CM3-BS-030-C02,ปากซอยประชานุกูล 3 ซอย 3-CAM2,บางซื่อ,10.84.64.190,NVR,554,CCTV-SYMC-RTC-11,1934,10.94.12.210,2,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.64.190:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@10.84.64.190:554/cam/realmonitor?channel=2&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
729,CM3-BS-030,NT,ปากซอยประชานุกูล 3 ซอย 3,13.833960,100.532348,CM3-BS-030-C03,ปากซอยประชานุกูล 3 ซอย 3-CAM3,บางซื่อ,10.84.64.190,NVR,554,CCTV-SYMC-RTC-11,1935,10.94.12.210,3,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.64.190:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@10.84.64.190:554/cam/realmonitor?channel=3&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
730,CM3-BS-031,NT,หมู่บ้านภัทรนิเวศน์ 3,13.836593,100.532187,CM3-BS-031-C01,หมู่บ้านภัทรนิเวศน์ 3-CAM1,บางซื่อ,10.84.64.222,NVR,554,CCTV-SYMC-RTC-11,1936,10.94.12.210,1,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.64.222:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@10.84.64.222:554/cam/realmonitor?channel=1&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
731,CM3-BS-031,NT,หมู่บ้านภัทรนิเวศน์ 3,13.836593,100.532187,CM3-BS-031-C02,หมู่บ้านภัทรนิเวศน์ 3-CAM2,บางซื่อ,10.84.64.222,NVR,554,CCTV-SYMC-RTC-11,1937,10.94.12.210,2,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.64.222:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@10.84.64.222:554/cam/realmonitor?channel=2&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
732,CM3-BS-031,NT,หมู่บ้านภัทรนิเวศน์ 3,13.836593,100.532187,CM3-BS-031-C03,หมู่บ้านภัทรนิเวศน์ 3-CAM3,บางซื่อ,10.84.64.222,NVR,554,CCTV-SYMC-RTC-11,1938,10.94.12.210,3,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.64.222:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@10.84.64.222:554/cam/realmonitor?channel=3&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
733,CM3-BS-032,NT,ชุมชนซอยประชานุกูล(ซอยประชานุกูล 3 ซอย 1),13.835926,100.532217,CM3-BS-032-C01,ชุมชนซอยประชานุกูล(ซอยประชานุกูล 3 ซอย 1)-CAM1,บางซื่อ,10.84.64.254,NVR,554,CCTV-SYMC-RTC-11,1939,10.94.12.210,1,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.64.254:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@10.84.64.254:554/cam/realmonitor?channel=1&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
734,CM3-BS-032,NT,ชุมชนซอยประชานุกูล(ซอยประชานุกูล 3 ซอย 1),13.835926,100.532217,CM3-BS-032-C02,ชุมชนซอยประชานุกูล(ซอยประชานุกูล 3 ซอย 1)-CAM2,บางซื่อ,10.84.64.254,NVR,554,CCTV-SYMC-RTC-11,1940,10.94.12.210,2,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.64.254:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@10.84.64.254:554/cam/realmonitor?channel=2&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
735,CM3-BS-032,NT,ชุมชนซอยประชานุกูล(ซอยประชานุกูล 3 ซอย 1),13.835926,100.532217,CM3-BS-032-C03,ชุมชนซอยประชานุกูล(ซอยประชานุกูล 3 ซอย 1)-CAM3,บางซื่อ,10.84.64.254,NVR,554,CCTV-SYMC-RTC-11,1901,10.94.12.210,3,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.64.254:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@10.84.64.254:554/cam/realmonitor?channel=3&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
751,CM3-BS-033,NT,กลางซอยรัชดาภิเษก 66,13.831890,100.535195,CM3-BS-033-C01,กลางซอยรัชดาภิเษก 66-CAM1,บางซื่อ,10.84.65.30,NVR,554,CCTV-SYMC-RTC-11,1902,10.94.12.210,1,Saitell,Saitell-API,api,admin,admin,rtsp://admin:admin@10.84.65.30:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@10.84.65.30:554/cam/realmonitor?channel=1&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
752,CM3-BS-033,NT,กลางซอยรัชดาภิเษก 66,13.831890,100.535195,CM3-BS-033-C02,กลางซอยรัชดาภิเษก 66-CAM2,บางซื่อ,10.84.65.30,NVR,554,CCTV-SYMC-RTC-11,1903,10.94.12.210,2,Saitell,Saitell-API,api,admin,admin,rtsp://admin:admin@10.84.65.30:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@10.84.65.30:554/cam/realmonitor?channel=2&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
753,CM3-BS-033,NT,กลางซอยรัชดาภิเษก 66,13.831890,100.535195,CM3-BS-033-C03,กลางซอยรัชดาภิเษก 66-CAM3,บางซื่อ,10.84.65.30,NVR,554,CCTV-SYMC-RTC-11,1904,10.94.12.210,3,Saitell,Saitell-API,api,admin,admin,rtsp://admin:admin@10.84.65.30:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@10.84.65.30:554/cam/realmonitor?channel=3&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
754,CM3-BS-034,NT,กลางซอยประชานุกูล 1 ซอย 1,13.832584,100.536363,CM3-BS-034-C01,กลางซอยประชานุกูล 1 ซอย 1-CAM1,บางซื่อ,10.84.65.62,NVR,554,CCTV-SYMC-RTC-11,1905,10.94.12.210,1,Dahua,Saitell-API,api,admin,admin,rtsp://admin:admin@10.84.65.62:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@10.84.65.62:554/cam/realmonitor?channel=1&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
755,CM3-BS-034,NT,กลางซอยประชานุกูล 1 ซอย 1,13.832584,100.536363,CM3-BS-034-C02,กลางซอยประชานุกูล 1 ซอย 1-CAM2,บางซื่อ,10.84.65.62,NVR,554,CCTV-SYMC-RTC-11,1906,10.94.12.210,2,Dahua,Saitell-API,api,admin,admin,rtsp://admin:admin@10.84.65.62:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@10.84.65.62:554/cam/realmonitor?channel=2&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
